## Mon Dec  5 20:47:01 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_jbrjl6fg --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_jbrjl6fg --override -m diamond --dmnd_ignore_warnings -i /emapper_web_jobs/emapper_jobs/user_data/MM_jbrjl6fg/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
OG0002873.UP000315475_TFF86176.1	1499967.BAYZ01000051_gene2781	2e-34	131.0	COG0659@1|root,COG0659@2|Bacteria,2NRXT@2323|unclassified Bacteria	2|Bacteria	P	Molybdate transporter of MFS superfamily	-	-	-	ko:K03321	-	-	-	-	ko00000,ko02000	2.A.53.3	-	-	MFS_MOT1
OG0002880.UP000315741_TFF93899.1	5147.XP_003350704.1	1.23e-18	88.6	COG1100@1|root,KOG0097@2759|Eukaryota,39KFT@33154|Opisthokonta,3Q4UK@4751|Fungi,3RN51@4890|Ascomycota,21RE6@147550|Sordariomycetes,3UEZH@5139|Sordariales,3UKAV@5148|Sordariaceae	4751|Fungi	U	Rab subfamily of small GTPases	-	-	-	-	-	-	-	-	-	-	-	-	Ras
OG0002888.UP000315921_TFG01836.1	1121405.dsmv_3536	1.15e-70	220.0	2AEGW@1|root,314C3@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
OG0002904.UP000317680_TFG11024.1	700598.Niako_0505	8.14e-129	392.0	COG4447@1|root,COG5492@1|root,COG4447@2|Bacteria,COG5492@2|Bacteria	2|Bacteria	N	domain, Protein	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,CHB_HEX_C_1,PIG-L,VCBS,WxL
OG0002923.UP000070043_KXH75857.1	1122919.KB905573_gene3577	1.31e-69	225.0	COG0329@1|root,COG0329@2|Bacteria,1UZPA@1239|Firmicutes,4HDAA@91061|Bacilli,26ZR1@186822|Paenibacillaceae	91061|Bacilli	EM	Dihydrodipicolinate synthetase family	-	-	4.3.3.7	ko:K01714	ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R10147	RC03062,RC03063	ko00000,ko00001,ko00002,ko01000	-	-	-	DHDPS
OG0002931.UP000070043_KXH77192.1	616991.JPOO01000003_gene1405	1.72e-13	72.0	COG0454@1|root,COG0456@2|Bacteria	2|Bacteria	K	acetyltransferase	-	GO:0003674,GO:0003824,GO:0016740,GO:0016746,GO:0016747	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_10
OG0002932.UP000070043_KXH77473.1	1499967.BAYZ01000170_gene5494	8.03e-38	130.0	COG2154@1|root,COG2154@2|Bacteria	2|Bacteria	H	pterin-4-alpha-carbinolamine dehydratase	phhB	GO:0003674,GO:0003824,GO:0006066,GO:0006725,GO:0006729,GO:0006732,GO:0006807,GO:0008124,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009987,GO:0016829,GO:0016835,GO:0016836,GO:0017144,GO:0018130,GO:0019438,GO:0019751,GO:0034311,GO:0034312,GO:0034641,GO:0042558,GO:0042559,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046146,GO:0046165,GO:0046173,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617	4.2.1.96	ko:K01724	ko00790,map00790	-	R04734	RC01208	ko00000,ko00001,ko01000,ko04147	-	-	-	Pterin_4a
OG0002949.UP000070149_KXH72987.1	887898.HMPREF0551_0277	1.02e-32	121.0	COG1051@1|root,COG1051@2|Bacteria,1N3D8@1224|Proteobacteria,2W664@28216|Betaproteobacteria	28216|Betaproteobacteria	F	NUDIX domain	-	-	-	-	-	-	-	-	-	-	-	-	NUDIX
OG0002956.UP000070149_KXH74907.1	945713.IALB_2925	1.4e-116	356.0	COG3004@1|root,COG3004@2|Bacteria	2|Bacteria	P	Na( ) H( ) antiporter that extrudes sodium in exchange for external protons	nhaA	-	-	ko:K03313	-	-	-	-	ko00000,ko02000	2.A.33.1	-	-	Na_H_antiport_1
OG0002959.UP000070599_KXH69801.1	502025.Hoch_2111	3.4e-14	76.3	COG0602@1|root,COG0602@2|Bacteria,1MUJ2@1224|Proteobacteria,42QRT@68525|delta/epsilon subdivisions,2WMPW@28221|Deltaproteobacteria,2YVT0@29|Myxococcales	28221|Deltaproteobacteria	H	Catalyzes the complex heterocyclic radical-mediated conversion of 6-carboxy-5,6,7,8-tetrahydropterin (CPH4) to 7- carboxy-7-deazaguanine (CDG), a step common to the biosynthetic pathways of all 7-deazapurine-containing compounds	queE	-	4.3.99.3	ko:K10026	ko00790,ko01100,map00790,map01100	-	R10002	RC02989	ko00000,ko00001,ko01000,ko03016	-	-	-	Fer4_14,Radical_SAM
OG0002964.UP000185561_OLS20745.1	555088.DealDRAFT_2538	1.26e-258	725.0	COG1960@1|root,COG1960@2|Bacteria,1V03D@1239|Firmicutes,24A8N@186801|Clostridia	186801|Clostridia	C	acyl-CoA dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M
OG0002965.UP000185561_OLS21479.1	1439940.BAY1663_02514	9.18e-36	137.0	28I4Q@1|root,2Z886@2|Bacteria,1R41F@1224|Proteobacteria,1RUS2@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Sulfotransferase family	-	-	-	-	-	-	-	-	-	-	-	-	Sulfotransfer_3
OG0002967.UP000186063_OLS16472.1	760568.Desku_0884	1e-135	414.0	COG0827@1|root,COG0827@2|Bacteria	2|Bacteria	L	DNA restriction-modification system	-	-	-	-	-	-	-	-	-	-	-	-	Eco57I,N6_Mtase
OG0002968.UP000186063_OLS16504.1	1120973.AQXL01000127_gene2738	1.84e-115	353.0	COG0439@1|root,COG0439@2|Bacteria,1TP16@1239|Firmicutes,4HARK@91061|Bacilli,277WZ@186823|Alicyclobacillaceae	91061|Bacilli	I	An AccC homodimer forms the biotin carboxylase subunit of the acetyl CoA carboxylase, an enzyme that catalyzes the formation of malonyl-CoA, which in turn controls the rate of fatty acid metabolism	accC	-	6.3.4.14,6.4.1.2	ko:K01961	ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00376	R00742,R04385	RC00040,RC00253,RC00367	ko00000,ko00001,ko00002,ko01000	-	-	-	Biotin_carb_C,Biotin_carb_N,CPSase_L_D2
OG0002975.UP000186063_OLS20069.1	1173027.Mic7113_5860	5.33e-146	423.0	COG2230@1|root,COG2230@2|Bacteria,1G3TN@1117|Cyanobacteria,1H8KG@1150|Oscillatoriales	1117|Cyanobacteria	M	Methylase involved in ubiquinone menaquinone biosynthesis	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_31
OG0002978.UP000186063_OLS23979.1	1191523.MROS_0164	9.12e-170	483.0	COG0002@1|root,COG0002@2|Bacteria	2|Bacteria	E	N-acetyl-gamma-glutamyl-phosphate reductase activity	argC	-	1.2.1.38	ko:K00145,ko:K05829	ko00220,ko00300,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00300,map01100,map01110,map01130,map01210,map01230	M00028,M00031,M00763,M00845	R03443,R09777,R10931	RC00684	ko00000,ko00001,ko00002,ko01000	-	-	-	Semialdhyde_dh,Semialdhyde_dhC
OG0002979.UP000186063_OLS24607.1	1303692.SFUL_5934	9.53e-19	91.7	COG0035@1|root,COG0135@1|root,COG0035@2|Bacteria,COG0135@2|Bacteria,2I97A@201174|Actinobacteria	201174|Actinobacteria	F	Uracil phosphoribosyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	UPRTase
OG0002981.UP000186063_OLS25320.1	1347086.CCBA010000008_gene1255	1.59e-26	104.0	COG0454@1|root,COG0456@2|Bacteria,1V1NC@1239|Firmicutes,4ISA1@91061|Bacilli,1ZIFJ@1386|Bacillus	91061|Bacilli	K	Acetyltransferase (GNAT) domain	-	-	2.3.1.57	ko:K00657	ko00330,ko01100,ko04216,map00330,map01100,map04216	M00135	R01154	RC00004,RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	Acetyltransf_1,Acetyltransf_3
OG0002984.UP000186063_OLS25948.1	644281.MFS40622_0506	2.91e-107	326.0	COG1223@1|root,arCOG04163@2157|Archaea,2XUPW@28890|Euryarchaeota,23Q25@183939|Methanococci	183939|Methanococci	O	PFAM AAA ATPase central domain protein	-	-	-	ko:K07392	-	-	-	-	ko00000	-	-	-	AAA
OG0002985.UP000186063_OLS26184.1	667014.Thein_2195	3.1e-09	62.0	COG0500@1|root,COG2226@2|Bacteria,2GI40@200940|Thermodesulfobacteria	200940|Thermodesulfobacteria	Q	ubiE/COQ5 methyltransferase family	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11
OG0002986.UP000186209_OLS22546.1	484022.Fphi_0311	1.47e-135	408.0	COG0498@1|root,COG0498@2|Bacteria,1MUWQ@1224|Proteobacteria,1RQ0H@1236|Gammaproteobacteria,460QB@72273|Thiotrichales	72273|Thiotrichales	E	Threonine synthase	-	-	4.2.3.1	ko:K01733	ko00260,ko00750,ko01100,ko01110,ko01120,ko01230,map00260,map00750,map01100,map01110,map01120,map01230	M00018	R01466,R05086	RC00017,RC00526	ko00000,ko00001,ko00002,ko01000	-	-	-	PALP,Thr_synth_N
OG0002988.UP000186209_OLS25432.1	264732.Moth_0187	2.02e-09	61.6	COG1988@1|root,COG1988@2|Bacteria,1V7VD@1239|Firmicutes,24IED@186801|Clostridia	186801|Clostridia	S	Membrane-bound metal-dependent hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	YdjM
OG0002994.UP000186851_OLS18010.1	1163730.FFONT_0663	7.26e-41	149.0	COG5014@1|root,arCOG05120@2157|Archaea,2XPWW@28889|Crenarchaeota	28889|Crenarchaeota	S	PFAM Radical SAM domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_12,Radical_SAM
OG0002995.UP000186851_OLS18057.1	573063.Metin_0339	1.86e-64	205.0	COG1059@1|root,arCOG04357@2157|Archaea,2XWSZ@28890|Euryarchaeota	28890|Euryarchaeota	L	Responsible for removing an oxidatively damaged form of guanine (7,8-dihydro-8-oxoguanine 7-oxoG) from DNA. Also nicks DNA at apurinic apyrimidinic sites (AP sites)	ogg	-	4.2.99.18	ko:K03653	-	-	-	-	ko00000,ko01000	-	-	-	-
OG0002997.UP000228988_MBS85777.1	858215.Thexy_2211	9.26e-225	659.0	COG4354@1|root,COG4354@2|Bacteria,1TR78@1239|Firmicutes,25K1B@186801|Clostridia,42ITY@68295|Thermoanaerobacterales	186801|Clostridia	G	beta-glucosidase 2, glycosyl-hydrolase family 116 N-term	-	-	3.2.1.45	ko:K17108	ko00511,ko00600,ko01100,map00511,map00600,map01100	-	R01498	RC00059,RC00451	ko00000,ko00001,ko01000	-	GH116	-	DUF608,Glyco_hydr_116N
OG0002998.UP000228988_MBS86023.1	439493.PB7211_723	6.43e-171	486.0	COG1089@1|root,COG1089@2|Bacteria,1MUX0@1224|Proteobacteria,2TR8G@28211|Alphaproteobacteria,4BPDC@82117|unclassified Alphaproteobacteria	28211|Alphaproteobacteria	M	Catalyzes the conversion of GDP-D-mannose to GDP-4- dehydro-6-deoxy-D-mannose	gmd	-	4.2.1.47	ko:K01711	ko00051,ko00520,ko01100,map00051,map00520,map01100	-	R00888	RC00402	ko00000,ko00001,ko01000	-	-	-	GDP_Man_Dehyd
OG0003000.UP000245584_PWI47559.1	1041930.Mtc_1303	5.49e-12	62.4	arCOG03896@1|root,arCOG03896@2157|Archaea	2157|Archaea	E	Protein of unknown function (DUF2769)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2769
OG0003001.UP000245584_PWI48144.1	1448139.AI20_01955	1.2e-12	77.0	COG2234@1|root,COG2234@2|Bacteria,1P2WI@1224|Proteobacteria,1RRBM@1236|Gammaproteobacteria	1236|Gammaproteobacteria	N	Catalyzes the sequential removal of 2 amino-terminal arginines from alkaline phosphatase isozyme 1 to form isozymes 2 and 3	iap	GO:0003674,GO:0003824,GO:0004177,GO:0005575,GO:0005623,GO:0006464,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008238,GO:0009987,GO:0016787,GO:0019538,GO:0030288,GO:0030313,GO:0031975,GO:0036211,GO:0042597,GO:0043170,GO:0043412,GO:0043687,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0070011,GO:0071704,GO:0140096,GO:1901564	-	ko:K09612	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M28
OG0003007.UP000266374_RDE16193.1	1158338.JNLJ01000005_gene1690	3.98e-132	394.0	COG0045@1|root,COG0045@2|Bacteria,2G3VC@200783|Aquificae	200783|Aquificae	C	ATP citrate lyase citrate-binding	-	-	2.3.3.8	ko:K15231	ko00020,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00720,map01100,map01110,map01120,map01130,map01200	M00173	R00352	RC00004,RC00067	ko00000,ko00001,ko00002,ko01000	-	-	-	ATP-grasp_2,Citrate_bind
OG0003009.UP000279561_RLI72628.1	1121430.JMLG01000005_gene733	1.27e-23	94.7	COG0369@1|root,COG1151@2|Bacteria,1TRSC@1239|Firmicutes,248HQ@186801|Clostridia,2601D@186807|Peptococcaceae	186801|Clostridia	C	TIGRFAM Carbon-monoxide dehydrogenase, catalytic subunit	cooS	-	1.2.7.4	ko:K00198	ko00633,ko00680,ko00720,ko01120,ko01200,map00633,map00680,map00720,map01120,map01200	M00377	R07157,R08034	RC00250,RC02800	ko00000,ko00001,ko00002,ko01000	-	-	-	Prismane
OG0003020.UP000315391_TFF98212.1	1123277.KB893187_gene2691	1.68e-15	78.6	COG1020@1|root,COG1020@2|Bacteria	2|Bacteria	Q	D-alanine [D-alanyl carrier protein] ligase activity	-	-	6.3.2.14	ko:K02364	ko01053,ko01110,ko01130,map01053,map01110,map01130	-	R07644	RC00162,RC03046	ko00000,ko00001,ko01000,ko01008	-	-	-	AMP-binding,Condensation,PP-binding
OG0003027.UP000315741_TFF93423.1	439235.Dalk_0104	9.5e-120	367.0	COG0183@1|root,COG0183@2|Bacteria,1MVPC@1224|Proteobacteria,42SIM@68525|delta/epsilon subdivisions,2WP5K@28221|Deltaproteobacteria,2MN8W@213118|Desulfobacterales	28221|Deltaproteobacteria	H	COG0183 Acetyl-CoA acetyltransferase	-	-	2.3.1.9	ko:K00626	ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020	M00088,M00095,M00373,M00374,M00375	R00238,R01177	RC00004,RC00326	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	-
OG0003032.UP000315921_TFG02541.1	1173021.ALWA01000019_gene353	6.5e-43	144.0	COG4446@1|root,COG4446@2|Bacteria,1G6W2@1117|Cyanobacteria	1117|Cyanobacteria	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	DUF1499
OG0003034.UP000315921_TFG03551.1	452637.Oter_2107	7.84e-230	645.0	COG0034@1|root,COG0034@2|Bacteria,46SSU@74201|Verrucomicrobia	74201|Verrucomicrobia	F	Catalyzes the formation of phosphoribosylamine from phosphoribosylpyrophosphate (PRPP) and glutamine	purF	-	2.4.2.14	ko:K00764	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048	R01072	RC00010,RC02724,RC02752	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase_7
OG0003059.UP000070043_KXH70027.1	598467.BrE312_4034	2.73e-31	115.0	COG1246@1|root,COG1246@2|Bacteria,1QVDR@1224|Proteobacteria,1T2CJ@1236|Gammaproteobacteria	1236|Gammaproteobacteria	E	Acetyltransferase (GNAT) family	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_10
OG0003060.UP000070043_KXH70532.1	416591.Tlet_1232	8.8e-99	305.0	COG0535@1|root,COG0535@2|Bacteria,2GE4B@200918|Thermotogae	200918|Thermotogae	S	PFAM Radical SAM	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_12,Radical_SAM
OG0003065.UP000070043_KXH71117.1	331869.BAL199_18541	9.11e-84	259.0	COG1834@1|root,COG1834@2|Bacteria,1R7NG@1224|Proteobacteria,2U4ZK@28211|Alphaproteobacteria	28211|Alphaproteobacteria	E	Amidinotransferase	-	-	-	-	-	-	-	-	-	-	-	-	Amidinotransf
OG0003068.UP000070043_KXH72755.1	401526.TcarDRAFT_1529	1.19e-27	115.0	COG1039@1|root,COG1039@2|Bacteria,1TQBE@1239|Firmicutes,4H4G6@909932|Negativicutes	909932|Negativicutes	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhC	-	3.1.26.4	ko:K03471	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	RNase_HII
OG0003084.UP000070043_KXH77501.1	665571.STHERM_c22370	9.91e-100	308.0	COG0475@1|root,COG0475@2|Bacteria,2J603@203691|Spirochaetes	203691|Spirochaetes	GPT	PFAM Sodium hydrogen exchanger family	napA-1	-	-	-	-	-	-	-	-	-	-	-	Na_H_Exchanger,PTS_EIIA_2
OG0003091.UP000070149_KXH70964.1	387631.Asulf_00452	3.72e-18	79.0	COG0826@1|root,arCOG03202@2157|Archaea	2157|Archaea	O	PFAM peptidase U32	-	-	-	ko:K08303	ko05120,map05120	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_U32
OG0003095.UP000070149_KXH72780.1	1214101.BN159_6008	3.98e-15	73.2	COG5646@1|root,COG5646@2|Bacteria,2IMR2@201174|Actinobacteria	201174|Actinobacteria	S	Domain of unknown function (DU1801)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1801
OG0003103.UP000070149_KXH75765.1	521098.Aaci_2819	2.53e-46	167.0	COG1562@1|root,COG1562@2|Bacteria,1TQHF@1239|Firmicutes,4HA1A@91061|Bacilli,27A0G@186823|Alicyclobacillaceae	91061|Bacilli	I	Squalene/phytoene synthase	crtM	-	2.5.1.32,2.5.1.96,2.5.1.99	ko:K02291,ko:K10208	ko00906,ko01062,ko01100,ko01110,map00906,map01062,map01100,map01110	M00097	R00702,R02065,R04218,R07270,R07652,R09793,R10177	RC00362,RC01101,RC02869	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	-	SQS_PSY
OG0003104.UP000070599_KXH70176.1	1123277.KB893178_gene2540	3.21e-13	73.9	COG0596@1|root,COG0596@2|Bacteria,4NPF5@976|Bacteroidetes,47YM3@768503|Cytophagia	976|Bacteroidetes	S	alpha/beta hydrolase fold	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1,Hydrolase_4
OG0003106.UP000185561_OLS22596.1	1220534.B655_1297	1.41e-121	359.0	arCOG12322@1|root,arCOG12322@2157|Archaea	2157|Archaea	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
OG0003114.UP000186063_OLS18671.1	521045.Kole_1083	2.67e-25	110.0	COG2217@1|root,COG2217@2|Bacteria,2GCD4@200918|Thermotogae	200918|Thermotogae	P	ATPase, P-type (transporting), HAD superfamily, subfamily IC	-	-	3.6.3.54	ko:K17686	ko01524,ko04016,map01524,map04016	-	R00086	RC00002	ko00000,ko00001,ko01000	3.A.3.5	-	-	E1-E2_ATPase,HMA,Hydrolase
OG0003116.UP000186063_OLS20012.1	926549.KI421517_gene1627	4.35e-148	438.0	COG4630@1|root,COG4630@2|Bacteria,4NI8H@976|Bacteroidetes,47N48@768503|Cytophagia	976|Bacteroidetes	F	CO dehydrogenase flavoprotein C-terminal domain	-	-	1.17.1.4	ko:K13481	ko00230,ko01100,ko01120,map00230,map01100,map01120	M00546	R01768,R02103	RC00143	ko00000,ko00001,ko00002,ko01000	-	-	-	CO_deh_flav_C,FAD_binding_5,Fer2,Fer2_2
OG0003118.UP000186063_OLS20900.1	128390.XP_009469988.1	1.07e-07	60.8	COG5146@1|root,KOG2201@2759|Eukaryota,38BIM@33154|Opisthokonta,3BFZP@33208|Metazoa,3CSDT@33213|Bilateria,47ZF5@7711|Chordata,48W79@7742|Vertebrata,4GKIG@8782|Aves	33208|Metazoa	H	Pantothenate kinase 2	PANK2	GO:0000003,GO:0000278,GO:0002009,GO:0002165,GO:0003006,GO:0003674,GO:0003824,GO:0004594,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005758,GO:0005819,GO:0005829,GO:0005856,GO:0005886,GO:0006082,GO:0006139,GO:0006163,GO:0006164,GO:0006575,GO:0006725,GO:0006732,GO:0006753,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006979,GO:0007049,GO:0007059,GO:0007275,GO:0007276,GO:0007281,GO:0007283,GO:0007292,GO:0007444,GO:0007472,GO:0007476,GO:0007552,GO:0007560,GO:0007610,GO:0007622,GO:0007623,GO:0007626,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009314,GO:0009628,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009987,GO:0010212,GO:0010332,GO:0010564,GO:0010565,GO:0015630,GO:0015936,GO:0015937,GO:0015939,GO:0016020,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018130,GO:0019216,GO:0019217,GO:0019218,GO:0019222,GO:0019438,GO:0019637,GO:0019693,GO:0019752,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0031323,GO:0031967,GO:0031970,GO:0031974,GO:0031975,GO:0032465,GO:0032501,GO:0032502,GO:0032504,GO:0032787,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034641,GO:0034654,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0040011,GO:0042592,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043436,GO:0043603,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044422,GO:0044424,GO:0044429,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0045475,GO:0046390,GO:0046483,GO:0048232,GO:0048468,GO:0048477,GO:0048511,GO:0048512,GO:0048513,GO:0048563,GO:0048569,GO:0048609,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0048869,GO:0048878,GO:0050789,GO:0050794,GO:0050896,GO:0051186,GO:0051188,GO:0051302,GO:0051321,GO:0051704,GO:0051716,GO:0051726,GO:0055086,GO:0055088,GO:0055090,GO:0060429,GO:0060562,GO:0061024,GO:0062012,GO:0065007,GO:0065008,GO:0070013,GO:0070328,GO:0071214,GO:0071478,GO:0071479,GO:0071480,GO:0071704,GO:0071840,GO:0071944,GO:0072521,GO:0072522,GO:0080090,GO:0090207,GO:0090407,GO:0104004,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1904251	2.7.1.33	ko:K09680,ko:K12648	ko00770,ko01100,ko04621,ko04622,ko04623,ko05160,ko05161,ko05162,ko05164,ko05168,map00770,map01100,map04621,map04622,map04623,map05160,map05161,map05162,map05164,map05168	M00120	R02971,R03018,R04391	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	Fumble
OG0003120.UP000186063_OLS21305.1	415426.Hbut_1202	2.83e-26	112.0	COG0109@1|root,arCOG00479@2157|Archaea,2XQH8@28889|Crenarchaeota	28889|Crenarchaeota	H	Converts heme B (protoheme IX) to heme O by substitution of the vinyl group on carbon 2 of heme B porphyrin ring with a hydroxyethyl farnesyl side group	ctaB	GO:0003674,GO:0003824,GO:0004311,GO:0004659,GO:0006091,GO:0006725,GO:0006778,GO:0006779,GO:0006783,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0015980,GO:0016740,GO:0016765,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0042168,GO:0042440,GO:0044237,GO:0044249,GO:0044271,GO:0045333,GO:0046148,GO:0046483,GO:0051186,GO:0051188,GO:0055114,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.5.1.141	ko:K02257	ko00190,ko00860,ko01100,ko01110,ko04714,map00190,map00860,map01100,map01110,map04714	M00154	R07411	RC01786	ko00000,ko00001,ko00002,ko01000,ko01006,ko03029	-	-	-	UbiA
OG0003121.UP000186063_OLS21544.1	388413.ALPR1_14479	5.29e-130	386.0	COG2133@1|root,COG2133@2|Bacteria,4NF0B@976|Bacteroidetes,47K2Q@768503|Cytophagia	976|Bacteroidetes	G	Glucose / Sorbosone dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	CBM_6,GSDH
OG0003127.UP000186209_OLS19435.1	698769.JFBD01000074_gene882	7.82e-51	180.0	COG1169@1|root,COG1169@2|Bacteria,1TSRT@1239|Firmicutes,4H9K8@91061|Bacilli,4C5CK@84406|Virgibacillus	91061|Bacilli	HQ	chorismate binding enzyme	menF	GO:0006732,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009233,GO:0009234,GO:0009987,GO:0042180,GO:0042181,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0051186,GO:0051188,GO:0071704,GO:1901576,GO:1901661,GO:1901663	5.4.4.2	ko:K02552	ko00130,ko01053,ko01100,ko01110,ko01130,map00130,map01053,map01100,map01110,map01130	M00116	R01717	RC00588	ko00000,ko00001,ko00002,ko01000	-	-	iYO844.BSU30830	Chorismate_bind
OG0003129.UP000186209_OLS23131.1	572544.Ilyop_0332	7.68e-24	91.7	COG4895@1|root,COG4895@2|Bacteria,37B6H@32066|Fusobacteria	32066|Fusobacteria	S	Uncharacterized conserved protein (DUF2196)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2196
OG0003134.UP000186239_OLS31802.1	269797.Mbar_A2126	1.28e-135	409.0	COG0172@1|root,arCOG00403@2157|Archaea,2XUK2@28890|Euryarchaeota,2N9B1@224756|Methanomicrobia	224756|Methanomicrobia	J	able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)	-	-	6.1.1.11	ko:K01875	ko00970,map00970	M00359,M00360	R03662,R08218	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iAF692.Mbar_A2126	-
