## Tue May 28 12:57:38 2024
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_3r9xo__v --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_3r9xo__v --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_3r9xo__v/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
OG0000777.UP000321408_QEE15353.1	573063.Metin_0623	8.44e-48	161.0	COG0094@1|root,arCOG04092@2157|Archaea,2XTRN@28890|Euryarchaeota,23Q3Q@183939|Methanococci	183939|Methanococci	J	This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits	rpl5	GO:0000027,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02931	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L5,Ribosomal_L5_C
OG0000778.UP000321408_QEE15354.1	591019.Shell_1432	1.52e-49	170.0	COG1471@1|root,arCOG04093@2157|Archaea,2XPPZ@28889|Crenarchaeota	28889|Crenarchaeota	J	Belongs to the eukaryotic ribosomal protein eS4 family	rps4e	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02987	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	RS4NT,Ribosomal_S4e,S4
OG0000779.UP000321408_QEE15355.1	1163730.FFONT_0509	4.64e-20	87.8	COG0198@1|root,arCOG04094@2157|Archaea,2XQQB@28889|Crenarchaeota	28889|Crenarchaeota	J	Located at the polypeptide exit tunnel on the outside of the subunit	rpl24	GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022613,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0042254,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02895	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	KOW,Ribosomal_L26
OG0000780.UP000321408_QEE15356.1	453591.Igni_1408	1.72e-44	149.0	COG0093@1|root,arCOG04095@2157|Archaea,2XQPU@28889|Crenarchaeota	28889|Crenarchaeota	J	Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome	rpl14	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070180,GO:0097159,GO:1901363,GO:1990904	-	ko:K02874	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L14
OG0000781.UP000321408_QEE15357.1	273063.STK_04230	1.89e-38	132.0	COG0186@1|root,arCOG04096@2157|Archaea,2XQZ6@28889|Crenarchaeota	28889|Crenarchaeota	J	One of the primary rRNA binding proteins, it binds specifically to the 5'-end of 16S ribosomal RNA	rps17	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02961	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S17
OG0000783.UP000321408_QEE15360.1	1042877.GQS_04855	1.2e-60	199.0	COG0092@1|root,arCOG04097@2157|Archaea,2XTHR@28890|Euryarchaeota,243EH@183968|Thermococci	183968|Thermococci	J	Binds the lower part of the 30S subunit head	rps3	GO:0000702,GO:0002181,GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0003735,GO:0003824,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006259,GO:0006281,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008534,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016787,GO:0016798,GO:0016799,GO:0019104,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0097159,GO:0140097,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02982	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	KH_2,Ribosomal_S3_C
OG0000784.UP000321408_QEE15361.1	386456.JQKN01000001_gene1758	4.87e-46	154.0	COG0091@1|root,arCOG04098@2157|Archaea,2XWGN@28890|Euryarchaeota,23P12@183925|Methanobacteria	183925|Methanobacteria	J	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome	rpl22	-	-	ko:K02890	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L22
OG0000785.UP000321408_QEE15363.1	415426.Hbut_1294	2.03e-48	159.0	COG0185@1|root,arCOG04099@2157|Archaea,2XQBR@28889|Crenarchaeota	28889|Crenarchaeota	J	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA	rps19p	GO:0000028,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006996,GO:0008150,GO:0009987,GO:0015935,GO:0016043,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0042254,GO:0042255,GO:0042274,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071826,GO:0071840,GO:1990904	-	ko:K02965	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S19
OG0000787.UP000321408_QEE15370.1	891968.Anamo_1486	1.8e-96	299.0	COG3199@1|root,COG3199@2|Bacteria,3T9RA@508458|Synergistetes	508458|Synergistetes	H	PFAM ATP-NAD AcoX kinase	-	-	-	-	-	-	-	-	-	-	-	-	NAD_kinase
OG0000789.UP000321408_QEE15374.1	1144888.CM001467_gene1499	2.88e-37	136.0	COG0293@1|root,COG0293@2|Bacteria,1MW1C@1224|Proteobacteria,2TSBW@28211|Alphaproteobacteria,47F9V@766|Rickettsiales	766|Rickettsiales	J	Specifically methylates the uridine in position 2552 of 23S rRNA at the 2'-O position of the ribose in the fully assembled 50S ribosomal subunit	ftsJ	-	2.1.1.166	ko:K02427	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	FtsJ
OG0000791.UP000321408_QEE15378.1	1089553.Tph_c02150	4.05e-130	385.0	COG2006@1|root,COG2006@2|Bacteria,1TRX2@1239|Firmicutes,249GX@186801|Clostridia,42F8W@68295|Thermoanaerobacterales	186801|Clostridia	C	4Fe-4S ferredoxin iron-sulfur binding domain protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF362,Fer4,Fer4_10,Fer4_7
OG0000792.UP000321408_QEE15379.1	1279009.ADICEAN_00254	4.22e-12	70.1	COG0382@1|root,COG0382@2|Bacteria	2|Bacteria	H	Catalyzes the prenylation of para-hydroxybenzoate (PHB) with an all-trans polyprenyl group. Mediates the second step in the final reaction sequence of ubiquinone-8 (UQ-8) biosynthesis, which is the condensation of the polyisoprenoid side chain with PHB, generating the first membrane-bound Q intermediate 3- octaprenyl-4-hydroxybenzoate	ubiA	-	-	-	-	-	-	-	-	-	-	-	UbiA
OG0000793.UP000321408_QEE15381.1	579137.Metvu_0730	6.46e-52	176.0	COG0020@1|root,arCOG01532@2157|Archaea,2XSW1@28890|Euryarchaeota,23Q8C@183939|Methanococci	183939|Methanococci	H	Catalyzes the sequential condensation of isopentenyl diphosphate (IPP) with geranylgeranyl diphosphate (GGPP) to yield (2Z,6Z,10Z,14Z,18Z,22Z,26Z,30E,34E,38E)-undecaprenyl diphosphate (tritrans,heptacis-UPP). It is probably the precursor of glycosyl carrier lipids	uppS	GO:0002094,GO:0003674,GO:0003824,GO:0004659,GO:0006066,GO:0006629,GO:0006720,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009987,GO:0016093,GO:0016094,GO:0016740,GO:0016765,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0046165,GO:0071704,GO:1901576,GO:1901615,GO:1901617	2.5.1.89	ko:K15888	ko00900,map00900	-	R09730	RC00279,RC02839	ko00000,ko00001,ko01000	-	-	-	Prenyltransf
OG0000794.UP000321408_QEE15383.1	69014.TK1468	5.65e-86	269.0	COG0142@1|root,arCOG01726@2157|Archaea,2XTAC@28890|Euryarchaeota,2435A@183968|Thermococci	183968|Thermococci	H	Belongs to the FPP GGPP synthase family	idsA	-	2.5.1.1,2.5.1.10,2.5.1.29	ko:K13787	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00364,M00365	R01658,R02003,R02061	RC00279	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	-	polyprenyl_synt
OG0000795.UP000321408_QEE15384.1	368408.Tpen_0272	1.54e-94	293.0	COG1304@1|root,arCOG00613@2157|Archaea,2XPQU@28889|Crenarchaeota	28889|Crenarchaeota	H	Involved in the biosynthesis of isoprenoids. Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its allylic isomer, dimethylallyl diphosphate (DMAPP)	fni	-	5.3.3.2	ko:K01823	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00095,M00096,M00364,M00365,M00366,M00367	R01123	RC00455	ko00000,ko00001,ko00002,ko01000	-	-	-	FMN_dh
OG0000797.UP000321408_QEE15387.1	387631.Asulf_02087	3.44e-127	379.0	COG1257@1|root,arCOG04260@2157|Archaea,2XTV9@28890|Euryarchaeota,245ZK@183980|Archaeoglobi	183980|Archaeoglobi	I	Hydroxymethylglutaryl-CoA reductase, degradative	-	-	1.1.1.88	ko:K00054	ko00900,ko01110,ko01130,map00900,map01110,map01130	-	R02081	RC00004,RC00644	ko00000,ko00001,ko01000	-	-	-	HMG-CoA_red
OG0000799.UP000321408_QEE15390.1	604354.TSIB_2028	7.68e-92	287.0	COG0399@1|root,arCOG00118@2157|Archaea,2XTRQ@28890|Euryarchaeota,243U2@183968|Thermococci	183968|Thermococci	E	Beta-eliminating lyase	-	-	2.6.1.102	ko:K13010	ko00520,map00520	-	R10460	RC00006,RC00781	ko00000,ko00001,ko01000,ko01005,ko01007	-	-	-	DegT_DnrJ_EryC1
OG0000802.UP000321408_QEE15407.1	1179778.PMM47T1_20458	4.34e-86	264.0	COG0596@1|root,COG0596@2|Bacteria,1RDP1@1224|Proteobacteria,1S67D@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	hydrolases or acyltransferases (alpha beta hydrolase superfamily)	-	-	3.1.1.24	ko:K01055	ko00362,ko01100,ko01120,ko01220,map00362,map01100,map01120,map01220	M00568	R02991	RC00825	ko00000,ko00001,ko00002,ko01000	-	-	-	Abhydrolase_1
OG0000803.UP000321408_QEE15409.1	335543.Sfum_0938	1.15e-114	334.0	COG0179@1|root,COG0179@2|Bacteria,1MUPF@1224|Proteobacteria,42NS5@68525|delta/epsilon subdivisions,2WNQ5@28221|Deltaproteobacteria,2MQFJ@213462|Syntrophobacterales	28221|Deltaproteobacteria	Q	fumarylacetoacetate (FAA) hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	DUF2437,FAA_hydrolase
OG0000806.UP000321408_QEE15421.1	868131.MSWAN_0285	8.26e-22	89.7	COG0361@1|root,arCOG01179@2157|Archaea,2XXX0@28890|Euryarchaeota,23P26@183925|Methanobacteria	183925|Methanobacteria	J	Seems to be required for maximal rate of protein biosynthesis. Enhances ribosome dissociation into subunits and stabilizes the binding of the initiator Met-tRNA(I) to 40 S ribosomal subunits	eif1a	-	-	ko:K03236	ko03013,map03013	-	-	-	ko00000,ko00001,ko03012	-	-	-	eIF-1a
OG0000810.UP000321408_QEE15428.1	1041930.Mtc_0528	1.42e-54	174.0	COG0041@1|root,arCOG02464@2157|Archaea,2XU0P@28890|Euryarchaeota,2N9SG@224756|Methanomicrobia	224756|Methanomicrobia	F	Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR)	purE	-	5.4.99.18	ko:K01588	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R07405	RC01947	ko00000,ko00001,ko00002,ko01000	-	-	-	AIRC
OG0000811.UP000321408_QEE15429.1	1033806.HTIA_1691	3.69e-09	64.3	COG1378@1|root,arCOG02037@2157|Archaea,2XUMX@28890|Euryarchaeota,23TM3@183963|Halobacteria	183963|Halobacteria	K	transcriptional	-	-	-	-	-	-	-	-	-	-	-	-	TrmB
OG0000813.UP000321408_QEE15440.1	868131.MSWAN_2098	1.1e-229	658.0	COG1782@1|root,arCOG00543@2157|Archaea,2XTIM@28890|Euryarchaeota,23NSS@183925|Methanobacteria	183925|Methanobacteria	S	Beta-Casp domain	-	-	-	ko:K07041	-	-	-	-	ko00000	-	-	-	Beta-Casp,KH_7,Lactamase_B_6,RMMBL
OG0000816.UP000321408_QEE15444.1	536227.CcarbDRAFT_5200	3.14e-31	128.0	COG1641@1|root,COG1641@2|Bacteria,1TPAV@1239|Firmicutes,247ZH@186801|Clostridia,36DW1@31979|Clostridiaceae	186801|Clostridia	S	Involved in the biosynthesis of a nickel-pincer cofactor ((SCS)Ni(II) pincer complex). Binds Ni(2 ), and functions in nickel delivery to pyridinium-3,5-bisthiocarboxylic acid mononucleotide (P2TMN), to form the mature cofactor. Is thus probably required for the activation of nickel-pincer cofactor- dependent enzymes	larC	-	4.99.1.12	ko:K09121	-	-	-	-	ko00000,ko01000	-	-	-	DUF111
OG0000817.UP000321408_QEE15446.1	6211.A0A087W144	1.77e-64	218.0	COG0144@1|root,KOG1122@2759|Eukaryota,38DFV@33154|Opisthokonta,3BEH5@33208|Metazoa,3CR9Y@33213|Bilateria	33208|Metazoa	A	rRNA (cytosine-C5-)-methyltransferase activity	NOP2	GO:0000027,GO:0000154,GO:0000470,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005730,GO:0006139,GO:0006355,GO:0006357,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0008168,GO:0008169,GO:0008173,GO:0008284,GO:0008649,GO:0008757,GO:0009383,GO:0009451,GO:0009889,GO:0009966,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010646,GO:0016043,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0019219,GO:0019222,GO:0022607,GO:0022613,GO:0022618,GO:0023051,GO:0031167,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032259,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0042127,GO:0042254,GO:0042255,GO:0042273,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043414,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0048518,GO:0048522,GO:0048583,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065003,GO:0065007,GO:0070013,GO:0070475,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0090304,GO:0140098,GO:0140102,GO:1901360,GO:1901796,GO:1902531,GO:1903506,GO:2000112,GO:2001141	2.1.1.310	ko:K14835	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Methyltr_RsmB-F,Methyltr_RsmF_N,P120R
OG0000819.UP000321408_QEE15451.1	416591.Tlet_1862	1.07e-54	187.0	COG1131@1|root,COG1131@2|Bacteria,2GC32@200918|Thermotogae	200918|Thermotogae	V	PFAM ABC transporter related	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
OG0000820.UP000321408_QEE15452.1	997350.HMPREF9129_2208	2.98e-47	167.0	COG4198@1|root,COG4198@2|Bacteria,1TQSW@1239|Firmicutes,249E4@186801|Clostridia	186801|Clostridia	S	Conserved protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF1015
OG0000822.UP000321408_QEE15454.1	69014.TK0480	6.14e-41	145.0	COG1418@1|root,arCOG01860@2157|Archaea,2XT54@28890|Euryarchaeota,24358@183968|Thermococci	183968|Thermococci	S	Metal dependent phosphohydrolases with conserved 'HD' motif.	-	-	-	ko:K06950	-	-	-	-	ko00000	-	-	-	HD
OG0000824.UP000321408_QEE15463.1	484019.THA_1359	1.08e-17	87.4	COG0561@1|root,COG0561@2|Bacteria,2GD1F@200918|Thermotogae	200918|Thermotogae	S	HAD-superfamily hydrolase, subfamily IIB	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
OG0000825.UP000321408_QEE15465.1	868131.MSWAN_2093	3.14e-42	152.0	COG2520@1|root,arCOG00033@2157|Archaea,2Y83R@28890|Euryarchaeota,23PX8@183925|Methanobacteria	183925|Methanobacteria	J	S-adenosyl-L-methionine-dependent transferase that acts as a component of the wyosine derivatives biosynthesis pathway. Catalyzes the transfer of the alpha-amino-alpha-carboxypropyl (acp) group from S-adenosyl-L-methionine to 4-demethylwyosine (imG-14), forming 7-aminocarboxypropyl-demethylwyosine (wybutosine-86) at position 37 of tRNA(Phe)	taw2	-	2.5.1.114	ko:K07055	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Met_10
OG0000828.UP000321408_QEE15483.1	709991.Odosp_2739	2.46e-33	122.0	COG0756@1|root,COG0756@2|Bacteria,4NNI4@976|Bacteroidetes,2FR7A@200643|Bacteroidia,22XVH@171551|Porphyromonadaceae	976|Bacteroidetes	F	This enzyme is involved in nucleotide metabolism it produces dUMP, the immediate precursor of thymidine nucleotides and it decreases the intracellular concentration of dUTP so that uracil cannot be incorporated into DNA	dut	GO:0000287,GO:0003674,GO:0003824,GO:0004170,GO:0005488,GO:0006139,GO:0006220,GO:0006221,GO:0006226,GO:0006244,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009129,GO:0009130,GO:0009141,GO:0009143,GO:0009147,GO:0009149,GO:0009157,GO:0009162,GO:0009165,GO:0009166,GO:0009176,GO:0009177,GO:0009200,GO:0009204,GO:0009211,GO:0009213,GO:0009219,GO:0009221,GO:0009223,GO:0009262,GO:0009263,GO:0009264,GO:0009265,GO:0009394,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019692,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046078,GO:0046080,GO:0046081,GO:0046385,GO:0046386,GO:0046434,GO:0046483,GO:0046700,GO:0046872,GO:0047429,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0072529,GO:0090407,GO:1901135,GO:1901136,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576	3.6.1.23	ko:K01520	ko00240,ko00983,ko01100,map00240,map00983,map01100	M00053	R02100,R11896	RC00002	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	dUTPase
OG0000829.UP000321408_QEE15487.1	243275.TDE_0971	1.12e-128	398.0	COG0018@1|root,COG0018@2|Bacteria,2J5EP@203691|Spirochaetes	203691|Spirochaetes	J	Arginyl-tRNA synthetase	argS	-	6.1.1.19	ko:K01887	ko00970,map00970	M00359,M00360	R03646	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	Arg_tRNA_synt_N,DALR_1,tRNA-synt_1d
OG0000830.UP000321408_QEE15488.1	192875.XP_004346893.1	6.48e-100	298.0	COG0120@1|root,KOG3075@2759|Eukaryota,38HSY@33154|Opisthokonta	33154|Opisthokonta	G	ribose-5-phosphate isomerase activity	RKI1	GO:0003674,GO:0003824,GO:0004751,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005975,GO:0005996,GO:0006014,GO:0006081,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008614,GO:0008615,GO:0009052,GO:0009058,GO:0009110,GO:0009117,GO:0009987,GO:0016853,GO:0016860,GO:0016861,GO:0017144,GO:0018130,GO:0019321,GO:0019362,GO:0019438,GO:0019637,GO:0019682,GO:0019693,GO:0034641,GO:0042364,GO:0042816,GO:0042819,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046483,GO:0046496,GO:0051156,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072524,GO:0072525,GO:1901135,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617	5.3.1.6	ko:K01807	ko00030,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167,M00580	R01056	RC00434	ko00000,ko00001,ko00002,ko01000	-	-	-	Rib_5-P_isom_A
OG0000831.UP000321408_QEE15491.1	1220534.B655_0916	4.65e-176	511.0	COG0008@1|root,arCOG00402@2157|Archaea,2XSUM@28890|Euryarchaeota,23NMX@183925|Methanobacteria	183925|Methanobacteria	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro)	proS	-	6.1.1.15	ko:K01881	ko00970,map00970	M00359,M00360	R03661	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,ProRS-C_1,tRNA-synt_2b
